Jul 06 23:23:54 2016 | JESUS
Jul 06 23:23:54 2016 | PogChamp //
Jul 06 23:23:54 2016 | 2k
Jul 06 23:23:54 2016 | KappaRoss RUINED KappaRoss
Jul 06 23:23:54 2016 | DOOMGuy
Jul 06 23:23:54 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:23:54 2016 | PogChamp //
Jul 06 23:23:54 2016 | DS DAD DONATION PogChamp //
Jul 06 23:23:55 2016 | @Otthall Next Run is [ Quackshot Starring Donald Duck ] Run by [ YellowKillerBee ] Category is [ Any% ]
Jul 06 23:23:55 2016 | 512
Jul 06 23:23:55 2016 | CRIIIIIIIIINGEEEE haHAA CRIIIIIIIIINGEEEE haHAA CRIIIIIIIIINGEEEE haHAA
Jul 06 23:23:55 2016 | PogChamp
Jul 06 23:23:55 2016 | DOOMGuy
Jul 06 23:23:55 2016 | who was that crunkGrill and how can I get her number? Kappa
Jul 06 23:23:55 2016 | Kappa //
Jul 06 23:23:55 2016 | deIlluminati
Jul 06 23:23:56 2016 | PogChamp PogChamp PogChamp
Jul 06 23:23:56 2016 | HOLY PogChamp
Jul 06 23:23:56 2016 | PogChamp
Jul 06 23:23:56 2016 | Kappa //
Jul 06 23:23:56 2016 | DOOOOOOOOOOOOOM
Jul 06 23:23:56 2016 | !next
Jul 06 23:23:56 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:23:56 2016 | DS DAD DON;T GIVE A ****
Jul 06 23:23:56 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:23:56 2016 | mole mania
Jul 06 23:23:56 2016 | FeelsGoodMan DS DAD FeelsGoodMan
Jul 06 23:23:56 2016 | DOOM
Jul 06 23:23:57 2016 | Henry please marry me
Jul 06 23:23:57 2016 | DOOMGuy
Jul 06 23:23:57 2016 | DOOMGuy
Jul 06 23:23:57 2016 | O_ O
Jul 06 23:23:57 2016 | 520 BLAZE IT
Jul 06 23:23:57 2016 | d00000m
Jul 06 23:23:58 2016 | DOOMGuy
Jul 06 23:23:58 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:23:58 2016 | DOOMGuy
Jul 06 23:23:58 2016 | DOOMGuy
Jul 06 23:23:58 2016 | MOOOOOOOOOOBS
Jul 06 23:23:58 2016 | LET'SA GO! LET'SA GO! LET'SA GO! LET'SA GO!
Jul 06 23:23:58 2016 | !schedule
Jul 06 23:23:59 2016 | Moar
Jul 06 23:23:59 2016 | thought that was going to say dudes
Jul 06 23:23:59 2016 | haHAA //
Jul 06 23:23:59 2016 | PANDORA PAPA
Jul 06 23:23:59 2016 | Kappa \ /
Jul 06 23:23:59 2016 | Landstalker music Kreygasm
Jul 06 23:23:59 2016 | ds t
Jul 06 23:23:59 2016 | MOLE MANIA
Jul 06 23:23:59 2016 | PogChamp //
Jul 06 23:23:59 2016 | DOOOOM
Jul 06 23:23:59 2016 | BCWarrior BCWarrior BCWarrior BCWarrior BCWarrior BCWarrior
Jul 06 23:24:00 2016 | 512 dingerdolla$
Jul 06 23:24:00 2016 | PogChamp //
Jul 06 23:24:00 2016 | DOOMGuy DOOMGuy
Jul 06 23:24:00 2016 | ***
Jul 06 23:24:00 2016 | DUNE!
Jul 06 23:24:00 2016 | DOOMGuy
Jul 06 23:24:00 2016 | DS DAD BibleThump
Jul 06 23:24:00 2016 | PogChamp //
Jul 06 23:24:00 2016 | crowd blows
Jul 06 23:24:00 2016 | WHALE OFF THE STARBOARD BOW!
Jul 06 23:24:00 2016 | cohhLoot cohhLoot cohhLoot cohhLoot cohhLoot cohhLoot
Jul 06 23:24:00 2016 | DOOMGuy
Jul 06 23:24:00 2016 | DOOMGuy //
Jul 06 23:24:01 2016 | PogChamp //
Jul 06 23:24:01 2016 | !next
Jul 06 23:24:01 2016 | DS DAD
Jul 06 23:24:01 2016 | talkative runner, how the hell did he get his run in?
Jul 06 23:24:01 2016 | DOOMGuy
Jul 06 23:24:01 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:01 2016 | Supposed to be a 20.00 donation BibleThump
Jul 06 23:24:01 2016 | HERE COMES THE MONEY
Jul 06 23:24:01 2016 | Kappa //
Jul 06 23:24:01 2016 | !schedule
Jul 06 23:24:01 2016 | SourPls
Jul 06 23:24:02 2016 | Gay
Jul 06 23:24:02 2016 | meme
Jul 06 23:24:02 2016 | DOOMGuy // DOOMGuy //
Jul 06 23:24:02 2016 | doom!!!
Jul 06 23:24:02 2016 | HAS ANYONE SEEN KNITTING MOM LATELY?
Jul 06 23:24:02 2016 | DOOMGuy
Jul 06 23:24:02 2016 | DS DAD
Jul 06 23:24:02 2016 | FrankerZ
Jul 06 23:24:02 2016 | 2K NOT ANOUGH 4Head
Jul 06 23:24:02 2016 | RIGGED
Jul 06 23:24:03 2016 | DS DAD
Jul 06 23:24:03 2016 | DOOMGuy DOOMGuy \
Jul 06 23:24:03 2016 | DOOMGuy
Jul 06 23:24:03 2016 | WOOOOOOOAAAAHHHH THERE
Jul 06 23:24:03 2016 | @Sablar123 SGDQ 2016 Schedule - Automatically adjusts based on your timezone: https://gamesdonequick.com/schedule
Jul 06 23:24:03 2016 | DS DAD?!
Jul 06 23:24:03 2016 | ginger *** Kreygasm
Jul 06 23:24:04 2016 | DOOM F YEAH
Jul 06 23:24:04 2016 | DOOMGuy
Jul 06 23:24:04 2016 | DS DAD IS WAITING FOR DOOM
Jul 06 23:24:04 2016 | GAMEBOY GRAMPS LUL
Jul 06 23:24:04 2016 | !schedule
Jul 06 23:24:05 2016 | DOOMGuy //
Jul 06 23:24:05 2016 | !next
Jul 06 23:24:05 2016 | DOOM DOOMGuy
Jul 06 23:24:05 2016 | DOOMGuy DOOMGuy
Jul 06 23:24:06 2016 | I am 40 and my kids are older then you trolls. Why can't you just shut the *** up and enjoy this classic? You should all be ashamed of yourselves for trolling like this. So pissed off now.
Jul 06 23:24:06 2016 | TwitchRPG PJSalt
Jul 06 23:24:06 2016 | DuckTales PogChamp
Jul 06 23:24:06 2016 | DOOMguy
Jul 06 23:24:06 2016 | ShazBotstix ShazBotstix ShazBotstix
Jul 06 23:24:06 2016 | FLINTSTONES ?
Jul 06 23:24:06 2016 | Mole Mania music Kreygasm
Jul 06 23:24:07 2016 | DS MOM
Jul 06 23:24:07 2016 | read head VoHiYo
Jul 06 23:24:07 2016 | BGM #16 hype
Jul 06 23:24:07 2016 | I AGREE Donator!! BloodTrail
Jul 06 23:24:07 2016 | CoolCat
Jul 06 23:24:07 2016 | DOOMGuy //
Jul 06 23:24:07 2016 | wtg
Jul 06 23:24:07 2016 | !next
Jul 06 23:24:08 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:08 2016 | Pogchamp 512
Jul 06 23:24:08 2016 | No more doom pls
Jul 06 23:24:08 2016 | DS DAD GOT A WAIFU
Jul 06 23:24:08 2016 | !schedule
Jul 06 23:24:08 2016 | DOOMGuy shi
Jul 06 23:24:08 2016 | DOOMGuy DOOMGuy
Jul 06 23:24:08 2016 | ds dad only claps if 2000dollars minimum
Jul 06 23:24:08 2016 | DOOMGuy
Jul 06 23:24:09 2016 | MOM
Jul 06 23:24:09 2016 | DS GRANDMA
Jul 06 23:24:09 2016 | SourPls SourPls SourPls SourPls SourPls
Jul 06 23:24:09 2016 | DOOMGuy
Jul 06 23:24:09 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:09 2016 | oh my god will you guys ever stop using your haHAA emote at anything your little sheltered nerd lives can't recognize as actual human social interaction FailFish
Jul 06 23:24:09 2016 | DS MOM
Jul 06 23:24:09 2016 | MOLE MANIA
Jul 06 23:24:10 2016 | DOOMGuy
Jul 06 23:24:10 2016 | DOOMGuy
Jul 06 23:24:10 2016 | DOOMGuy
Jul 06 23:24:10 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:10 2016 | #DOO
Jul 06 23:24:10 2016 | hi jared BiersDerp
Jul 06 23:24:10 2016 | DOOMGuy //
Jul 06 23:24:10 2016 | hi
Jul 06 23:24:10 2016 | MOM WutFace
Jul 06 23:24:10 2016 | donations snowyLewd
Jul 06 23:24:10 2016 | !next
Jul 06 23:24:11 2016 | SHAME
Jul 06 23:24:11 2016 | DoomGuy
Jul 06 23:24:11 2016 | DS MOM
Jul 06 23:24:11 2016 | PJSalt PJSalt PJSalt
Jul 06 23:24:11 2016 | babe PogChamp
Jul 06 23:24:11 2016 | damn Henry back at it again with the big donation
Jul 06 23:24:12 2016 | WHere is YSG tell me!!!
Jul 06 23:24:12 2016 | DOOMGuy
Jul 06 23:24:12 2016 | MOLE MANIA BEST GAME
Jul 06 23:24:12 2016 | DOOMGuy HRagh!
Jul 06 23:24:12 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:12 2016 | 5K Donation PogChamp
Jul 06 23:24:12 2016 | DS DAD
Jul 06 23:24:13 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:13 2016 | bring back landstalker
Jul 06 23:24:13 2016 | SwiftRage SwiftRage
Jul 06 23:24:13 2016 | DS DAD FeelsGoodMan
Jul 06 23:24:13 2016 | !schedule
Jul 06 23:24:13 2016 | DOOMGuy
Jul 06 23:24:13 2016 | DOOMGuy
Jul 06 23:24:13 2016 | DS Dad remains unmoved Keepo
Jul 06 23:24:13 2016 | DS DAD doesn't even give a shit. All about the DS life
Jul 06 23:24:14 2016 | What is this and why so many view
Jul 06 23:24:14 2016 | 512 CS Student Donation LUL
Jul 06 23:24:14 2016 | DoomGuy
Jul 06 23:24:14 2016 | DS DAD TALK TO HER
Jul 06 23:24:14 2016 | MILF Kreygasm
Jul 06 23:24:14 2016 | Boys its Alladin Next WTF
Jul 06 23:24:15 2016 | DS MOM
Jul 06 23:24:15 2016 | red hair Kreygasm
Jul 06 23:24:15 2016 | DS DAD BRINGING IN THE LADIES!
Jul 06 23:24:15 2016 | DOOMGuy
Jul 06 23:24:15 2016 | DOOMGuy
Jul 06 23:24:15 2016 | triggered girl
Jul 06 23:24:15 2016 | almost halfway there!
Jul 06 23:24:15 2016 | DOOMGuy
Jul 06 23:24:15 2016 | DOOMGuy
Jul 06 23:24:16 2016 | ***
Jul 06 23:24:16 2016 | the xbone pic needed to load LUL
Jul 06 23:24:16 2016 | doom is a good game
Jul 06 23:24:16 2016 | OMG DS DAD AND KNITTING MOM
Jul 06 23:24:16 2016 | VAC VAC VAC
Jul 06 23:24:17 2016 | BIG MONEY PogChamp
Jul 06 23:24:17 2016 | @hhhhehehhehehehe
Jul 06 23:24:17 2016 | LOADING IMAGE LOL
Jul 06 23:24:17 2016 | ds dad lol
Jul 06 23:24:17 2016 | FrankerZ FrankerZ FrankerZ
Jul 06 23:24:17 2016 | !raffle
Jul 06 23:24:17 2016 | DS DAD
Jul 06 23:24:17 2016 | DS MOM!? PogChamp
Jul 06 23:24:17 2016 | DOOMguy
Jul 06 23:24:17 2016 | !schedule
Jul 06 23:24:17 2016 | DOOM
Jul 06 23:24:18 2016 | mcaT
Jul 06 23:24:18 2016 | DS MILF PogChamp
Jul 06 23:24:18 2016 | TwitchRPG DOOMGuy AMPEnergyCherry
Jul 06 23:24:18 2016 | !schedule
Jul 06 23:24:18 2016 | FeelsGoodMan GIVE FeelsGoodMan US FeelsGoodMan DOOM FeelsGoodMan
Jul 06 23:24:18 2016 | DS ***
Jul 06 23:24:18 2016 | DOOMGuy
Jul 06 23:24:19 2016 | DS *** tryin to hit on dad
Jul 06 23:24:19 2016 | DoomGuy
Jul 06 23:24:19 2016 | THIS GIRL AND HER DS LMAO
Jul 06 23:24:19 2016 | DOOMGuy
Jul 06 23:24:19 2016 | TriHard
Jul 06 23:24:19 2016 | FLEEENSTONES?
Jul 06 23:24:20 2016 | haaHA
Jul 06 23:24:20 2016 | DOOM
Jul 06 23:24:20 2016 | DOOMGuy
Jul 06 23:24:20 2016 | DOOMGuy
Jul 06 23:24:21 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:21 2016 | PogChamp
Jul 06 23:24:21 2016 | DOOM
Jul 06 23:24:21 2016 | DOOMguy
Jul 06 23:24:21 2016 | DOOMGuy
Jul 06 23:24:21 2016 | ds mom
Jul 06 23:24:21 2016 | DS MOM
Jul 06 23:24:21 2016 | DOOMGuy
Jul 06 23:24:21 2016 | Dental Plan DOOMGuy
Jul 06 23:24:21 2016 | DOOM
Jul 06 23:24:22 2016 | GRILLLLLLLL
Jul 06 23:24:22 2016 | DS MOM
Jul 06 23:24:22 2016 | DS DAD ON COUCH PLEASE FrankerZ FrankerZ
Jul 06 23:24:22 2016 | DS DAS NOTICE US
Jul 06 23:24:22 2016 | DOOMGuy
Jul 06 23:24:22 2016 | DoomGuy
Jul 06 23:24:22 2016 | DOOM
Jul 06 23:24:22 2016 | DOOMGuy
Jul 06 23:24:22 2016 | DOOM
Jul 06 23:24:22 2016 | chat will copy paste anything FailFish
Jul 06 23:24:22 2016 | DS DAD AND MOM
Jul 06 23:24:23 2016 | DS MOM
Jul 06 23:24:23 2016 | THIS USED TO BE A YSG STREAM FeelsBadMAn
Jul 06 23:24:24 2016 | DOOMGuy DOOM DOOMGuy
Jul 06 23:24:24 2016 | Oh my god will you guys ever stop using your haHAA emote at anything your little sheltered nerd lives can't recognize as actual human social interaction FailFish
Jul 06 23:24:24 2016 | MILF Kreygasm
Jul 06 23:24:24 2016 | !scheduele
Jul 06 23:24:24 2016 | She wants DS DAD
Jul 06 23:24:24 2016 | MILF WITH RED HAIR Kreygasm
Jul 06 23:24:24 2016 | MOM AND2
Jul 06 23:24:24 2016 | MingLee
Jul 06 23:24:24 2016 | DOOM
Jul 06 23:24:24 2016 | DOOM!
Jul 06 23:24:24 2016 | DS MUM
Jul 06 23:24:24 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:24 2016 | See you in 600 seconds guys SwiftRage 4Head
Jul 06 23:24:24 2016 | GET ME MAH WALLET!
Jul 06 23:24:24 2016 | SourPls
Jul 06 23:24:25 2016 | DOOMMMM
Jul 06 23:24:25 2016 | !next
Jul 06 23:24:25 2016 | DOOM
Jul 06 23:24:25 2016 | DOOMGuy
Jul 06 23:24:25 2016 | PogChamp
Jul 06 23:24:25 2016 | OpieOP
Jul 06 23:24:25 2016 | DS DAD FeelsGoodMan
Jul 06 23:24:26 2016 | CLAP CLAP *** CLAP
Jul 06 23:24:26 2016 | doom
Jul 06 23:24:26 2016 | ds milf
Jul 06 23:24:26 2016 | DOOM!
Jul 06 23:24:26 2016 | let's make it happen Kreygasm
Jul 06 23:24:26 2016 | ITS DS DAD YOU PLEBS SwiftRage
Jul 06 23:24:26 2016 | !commands
Jul 06 23:24:27 2016 | FeelsGoodMan DS MOMFeelsGoodMan
Jul 06 23:24:27 2016 | DOOM
Jul 06 23:24:27 2016 | DOOM
Jul 06 23:24:27 2016 | ITS HAPPENING
Jul 06 23:24:28 2016 | dat girl is sooooo cute amag!!!!!!!
Jul 06 23:24:28 2016 | DOOMGuy
Jul 06 23:24:28 2016 | DOOM
Jul 06 23:24:28 2016 | DS DAD AND DS MOM
Jul 06 23:24:28 2016 | DOOOOOOOO M
Jul 06 23:24:28 2016 | 8 cents
Jul 06 23:24:28 2016 | omfg $15,000 more no way
Jul 06 23:24:29 2016 | GO DS DAD HIT HIT HIT
Jul 06 23:24:29 2016 | DOOMGuy
Jul 06 23:24:29 2016 | did he beat hook record
Jul 06 23:24:29 2016 | DDOM
Jul 06 23:24:29 2016 | DOOOOOOOM
Jul 06 23:24:29 2016 | ALEX THAN RIGHTEOUS NI--
Jul 06 23:24:29 2016 | DOOMGuy OMG DOOM PLZ
Jul 06 23:24:29 2016 | edePIMP
Jul 06 23:24:30 2016 | MOM
Jul 06 23:24:30 2016 | why an xbox one? yuck. let's have an NX instead!
Jul 06 23:24:30 2016 | DS MOM FeelsGoodMan
Jul 06 23:24:30 2016 | fatty
Jul 06 23:24:30 2016 | お(^o^)や(^O^)す(^｡^)みぃ(^-^)ﾉﾞ
Jul 06 23:24:30 2016 | REDHEAD Kreygasm
Jul 06 23:24:30 2016 | when would doom run be?
Jul 06 23:24:31 2016 | !next
Jul 06 23:24:31 2016 | DS DAD <3
Jul 06 23:24:31 2016 | DS WAIFU AND DS DAD
Jul 06 23:24:31 2016 | PogChamp
Jul 06 23:24:31 2016 | \ PogChamp / DS DAD \ PogChamp /
Jul 06 23:24:32 2016 | DS MOM PogChamp
Jul 06 23:24:32 2016 | {\rtf1\ansi\ansicpg1252
Jul 06 23:24:32 2016 | Woah redhead
Jul 06 23:24:33 2016 | Kreygasm Kreygasm Kreygasm
Jul 06 23:24:33 2016 | DOOMGuy BabyRage SwiftRage GingerPower OhMyDog
Jul 06 23:24:33 2016 | DOOM
Jul 06 23:24:33 2016 | ALEX IS A ...
Jul 06 23:24:33 2016 | stop spam Kappa123 or auto ban
Jul 06 23:24:33 2016 | MAN THE HARPOON BOYS
Jul 06 23:24:33 2016 | HeyGuys TwitchRPG ~ WutFace BudStar
Jul 06 23:24:33 2016 | lol won't happen
Jul 06 23:24:33 2016 | BGM 16 NotLikeThis
Jul 06 23:24:33 2016 | How fat is this announcer?
Jul 06 23:24:33 2016 | DS MOM
Jul 06 23:24:33 2016 | DOOMGuy
Jul 06 23:24:34 2016 | PogChamp //
Jul 06 23:24:34 2016 | DS MOM AND DS DAD?
Jul 06 23:24:34 2016 | DOOMGuy
Jul 06 23:24:34 2016 | never gonna happen
Jul 06 23:24:34 2016 | PogChamp DOOMGuy
Jul 06 23:24:34 2016 | MORE DOOM
Jul 06 23:24:34 2016 | DOOOOOM
Jul 06 23:24:35 2016 | hahaha!!!
Jul 06 23:24:35 2016 | DOOMGuy
Jul 06 23:24:35 2016 | I ship crochet mom and red hair white pants
Jul 06 23:24:35 2016 | MORE DOOOOOM
Jul 06 23:24:35 2016 | DOOM
Jul 06 23:24:35 2016 | SourPls
Jul 06 23:24:35 2016 | DS MOTHER
Jul 06 23:24:35 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:35 2016 | attention whore?
Jul 06 23:24:35 2016 | doom
Jul 06 23:24:35 2016 | We need DOME! SwiftRage
Jul 06 23:24:36 2016 | mo moe more moe more doom
Jul 06 23:24:36 2016 | FeelsGoodMan DS DAD FeelsGoodMan
Jul 06 23:24:36 2016 | Go Doom
Jul 06 23:24:36 2016 | DS DAD
Jul 06 23:24:36 2016 | one. more. push Kreygasm
Jul 06 23:24:36 2016 | i hate this announcer LUL
Jul 06 23:24:36 2016 | PogChamp PogChamp PogChamp /
Jul 06 23:24:36 2016 | WutFace
Jul 06 23:24:37 2016 | #Doom!
Jul 06 23:24:37 2016 | FrankerZ
Jul 06 23:24:37 2016 | DS MOM PogChamp
Jul 06 23:24:37 2016 | D00M
Jul 06 23:24:37 2016 | DOOM
Jul 06 23:24:37 2016 | Why Doom so 'spensive?
Jul 06 23:24:38 2016 | LOL that *** audience
Jul 06 23:24:38 2016 | !schedule
Jul 06 23:24:38 2016 | DOOMguy
Jul 06 23:24:38 2016 | MORE DOUM
Jul 06 23:24:38 2016 | Doom
Jul 06 23:24:38 2016 | OhMyDog RU RU RU RU RU RU OhMyDog MORE DOOM
Jul 06 23:24:38 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:38 2016 | LUL LUL LUL LUL
Jul 06 23:24:38 2016 | DEWM
Jul 06 23:24:39 2016 | DS MOM
Jul 06 23:24:39 2016 | PogChamp Kreygasm
Jul 06 23:24:39 2016 | DOOMGuy
Jul 06 23:24:39 2016 | TwitchRPG VaultBoy SMSkull
Jul 06 23:24:39 2016 | MOAR DOOOM
Jul 06 23:24:39 2016 | DOOMguy
Jul 06 23:24:39 2016 | * CENTS
Jul 06 23:24:39 2016 | DOOM
Jul 06 23:24:39 2016 | DS *** PogChamp
Jul 06 23:24:39 2016 | simant 100%
Jul 06 23:24:39 2016 | 15k make it happen BibleThump
Jul 06 23:24:40 2016 | DOOMGuy
Jul 06 23:24:40 2016 | HeyGuys
Jul 06 23:24:40 2016 | DS DAD WHERE YOU GO
Jul 06 23:24:40 2016 | LUL LUL DS MILF LUL LUL LUL LUL DS MILF LUL LUL
Jul 06 23:24:40 2016 | !schedule
Jul 06 23:24:40 2016 | DOOM HYPE
Jul 06 23:24:40 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:41 2016 | 5k in 20 minutes. WE CAN ACTUALLY MAKE IT HAPPY
Jul 06 23:24:41 2016 | POPO
Jul 06 23:24:41 2016 | NOT ENOUGH Kappa
Jul 06 23:24:41 2016 | BrokeBack
Jul 06 23:24:41 2016 | !next
Jul 06 23:24:41 2016 | MORE DOOOM
Jul 06 23:24:41 2016 | POPO
Jul 06 23:24:41 2016 | PogChamp
Jul 06 23:24:41 2016 | MORRE DOOM
Jul 06 23:24:42 2016 | TALK TO DS MOM
Jul 06 23:24:42 2016 | Only Hookers and Hobos demand donations! SwiftRage
Jul 06 23:24:42 2016 | dive us DOOM DOOMGuy
Jul 06 23:24:42 2016 | DOOMGuy Kappa
Jul 06 23:24:42 2016 | DOOMGuy
Jul 06 23:24:42 2016 | OMG OMG OMG OMG OMG OMG
Jul 06 23:24:42 2016 | DOOMGuy
Jul 06 23:24:42 2016 | DOOMguy
Jul 06 23:24:42 2016 | ***
Jul 06 23:24:42 2016 | is the kid mute?
Jul 06 23:24:42 2016 | HIIIII
Jul 06 23:24:42 2016 | PogChamp FeelsGoodMan DS MOM FeelsGoodMan PogChamp
Jul 06 23:24:42 2016 | 4Head
Jul 06 23:24:43 2016 | POPO
Jul 06 23:24:43 2016 | DOOMGuy
Jul 06 23:24:43 2016 | GRILLL RUANANHA
Jul 06 23:24:43 2016 | PUSH FOR DOOM FeelsGoodMan
Jul 06 23:24:43 2016 | that's clearly a GBA SP...
Jul 06 23:24:43 2016 | Kreygasm
Jul 06 23:24:43 2016 | OpieOP
Jul 06 23:24:43 2016 | DOOMGuy
Jul 06 23:24:43 2016 | DOOMGuy
Jul 06 23:24:43 2016 | DS MOM CONFIRMED
Jul 06 23:24:43 2016 | DS MOM <3 DS DAD
Jul 06 23:24:43 2016 | DS DOOM
Jul 06 23:24:43 2016 | DOOMGuy
Jul 06 23:24:43 2016 | POPO
Jul 06 23:24:43 2016 | DUUM
Jul 06 23:24:44 2016 | MR POPO
Jul 06 23:24:44 2016 | POPO
Jul 06 23:24:44 2016 | !next
Jul 06 23:24:44 2016 | !raffle
Jul 06 23:24:44 2016 | laptop lad
Jul 06 23:24:44 2016 | DOOOMDOOMDOOM
Jul 06 23:24:44 2016 | DoomGuy
Jul 06 23:24:44 2016 | 444444444?!
Jul 06 23:24:44 2016 | POPO
Jul 06 23:24:44 2016 | DOOMMAN
Jul 06 23:24:44 2016 | DOOM
Jul 06 23:24:45 2016 | *** PogChamp
Jul 06 23:24:45 2016 | BASED DS DAD
Jul 06 23:24:45 2016 | 44444
Jul 06 23:24:45 2016 | sounds like gerard butler PogChamp
Jul 06 23:24:45 2016 | TriHard ?
Jul 06 23:24:45 2016 | BANNED
Jul 06 23:24:45 2016 | DOOM
Jul 06 23:24:45 2016 | Four!
Jul 06 23:24:46 2016 | 44444444
Jul 06 23:24:46 2016 | DOOWM
Jul 06 23:24:46 2016 | SELLOUT
Jul 06 23:24:46 2016 | ***
Jul 06 23:24:46 2016 | MR. POPO PogChamp
Jul 06 23:24:46 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:46 2016 | POPO
Jul 06 23:24:46 2016 | MISTAH POO POO
Jul 06 23:24:46 2016 | ░░░░░░░░░░░░░░░░░░ ░░░░▓▓▀▀██████▓▄▒▒░░░ ░░░▀░░░░░░▀▀▀████▄▒░░░ ░░▌░░░░░░░░░░░▀███▓▒░░ ░▌░░░░░▄▄▄░░░░░░▐█▓▒░░░ ░▄▓▀█▌░▀██▀▒▄░░░▐▓▓▓▒░ ░█▌░░░░░▀▒░░░▀░░░▐▓▒▒░░ ░▌▀▒▄▄░░░░░░░░░░░░░▄▒░░ ░▒▄█████▌▒▒░░░░░░░▒▌▒░ ░░▓█████▄▒░▒▒▒░░░░░▐░ ░░▒▀▓▒░░░░░░░▒▒░▒▒▒▄░ ░░▓▒▒▒░░░░░░▒▒▒▒▒░▓░░ ░░████▄▄▄▄▓▓▓▒▒░░▐░░ ░░░▀██████▓▒▒▒▒▒░▐░
Jul 06 23:24:46 2016 | gREEd
Jul 06 23:24:46 2016 | DS MOM AND DAD!!! PogChamp
Jul 06 23:24:46 2016 | DoomGuy
Jul 06 23:24:46 2016 | DOOMGuy DOOMGuy
Jul 06 23:24:46 2016 | DOOOOM 4 U
Jul 06 23:24:46 2016 | TriHard TriHard
Jul 06 23:24:46 2016 | POPO
Jul 06 23:24:46 2016 | Trihard
Jul 06 23:24:46 2016 | POPO PogChamp
Jul 06 23:24:46 2016 | 449,49
Jul 06 23:24:46 2016 | 444444
Jul 06 23:24:46 2016 | 44444
Jul 06 23:24:47 2016 | reggiWave reggiWave reggiWave
Jul 06 23:24:47 2016 | Po po.
Jul 06 23:24:47 2016 | $10 donated
Jul 06 23:24:47 2016 | DOOM
Jul 06 23:24:47 2016 | NUMBERS ARE HARD
Jul 06 23:24:47 2016 | DoomGuy 7
Jul 06 23:24:47 2016 | FFFFFOUR
Jul 06 23:24:47 2016 | 44444
Jul 06 23:24:47 2016 | DS MOM
Jul 06 23:24:47 2016 | DOOM
Jul 06 23:24:47 2016 | POPO
Jul 06 23:24:47 2016 | TriHard
Jul 06 23:24:47 2016 | POPO
Jul 06 23:24:47 2016 | TriHard Mr. Popo TriHard
Jul 06 23:24:48 2016 | more DOOM
Jul 06 23:24:49 2016 | FOFOFOFO
Jul 06 23:24:49 2016 | unzip! Kreygasm
Jul 06 23:24:49 2016 | DOOMGuy DOOMGuy
Jul 06 23:24:49 2016 | 444444
Jul 06 23:24:49 2016 | 44444
Jul 06 23:24:50 2016 | PogChamp
Jul 06 23:24:50 2016 | 44444444444444
Jul 06 23:24:50 2016 | TAKE IT OFF
Jul 06 23:24:50 2016 | DOOM
Jul 06 23:24:50 2016 | HeyGuys
Jul 06 23:24:50 2016 | Ds Mom ? PogChamp
Jul 06 23:24:50 2016 | 44444444
Jul 06 23:24:50 2016 | KevinTurtle
Jul 06 23:24:50 2016 | 4444444
Jul 06 23:24:50 2016 | DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:24:50 2016 | 44444444?
Jul 06 23:24:50 2016 | 444444
Jul 06 23:24:50 2016 | 44444
Jul 06 23:24:50 2016 | if you wanna hear DS Dad talk check /r/speedrun
Jul 06 23:24:51 2016 | SWEAR JAR
Jul 06 23:24:51 2016 | MR POPO TriHard
Jul 06 23:24:51 2016 | DEUM
Jul 06 23:24:51 2016 | 44444.444
Jul 06 23:24:51 2016 | POPO PogChamp
Jul 06 23:24:51 2016 | reck7
Jul 06 23:24:51 2016 | PogChamp //
Jul 06 23:24:51 2016 | PECKING ORDER!
Jul 06 23:24:51 2016 | BrokeBack
Jul 06 23:24:51 2016 | More doom
Jul 06 23:24:51 2016 | !dad
Jul 06 23:24:51 2016 | more DOOM
Jul 06 23:24:51 2016 | TriHard
Jul 06 23:24:52 2016 | SwiftRage I WANT YSG NOW SwiftRage
Jul 06 23:24:52 2016 | DoomGuy
Jul 06 23:24:52 2016 | ThunBeast //
Jul 06 23:24:52 2016 | GRIIIIIILL
